scenario,label,effTotalElectricalFuelMassEfficiency,effTotalElectricalFuelMassEfficiency_lowerError,effTotalElectricalFuelMassEfficiency_upperError,
Acetic_4HB_EET,"Acetic_4HB_EET",56202.239732459755,1857.925280411895,6812.392694843613
Acetic_3HP_EET,"Acetic_3HP_EET",40874.35616906164,1857.925280411895,3406.196347421799
Acetic_CBB_EET,"Acetic_CBB_EET",37468.159821639834,1703.098173710896,5109.294521132717
Acetic_3HP4HB_EET,"Acetic_3HP4HB_EET",34061.96347421803,1548.2710670099004,3406.1963474218064
Acetic_FORM_EET,"Acetic_FORM_EET",36182.802709405194,541.8948734534715,2554.6472605663585
Acetic_RTCA_EET,"Acetic_RTCA_EET",28952.66895308533,1316.0304069584272,851.549086855448
Acetic_WL_EET,"Acetic_WL_EET",27249.570779374426,1238.6168536079276,0.0
Citric_4HB_EET,"Citric_4HB_EET",38328.16571585783,1306.6420130406186,4791.020714482227
Citric_3HP_EET,"Citric_3HP_EET",28746.12428689337,1306.642013040615,2661.678174712353
Citric_CBB_EET,"Citric_CBB_EET",26616.781747123496,1209.8537157783467,3726.349444597283
Citric_3HP4HB_EET,"Citric_3HP4HB_EET",24487.43920735361,1113.0654185160747,2661.6781747123496
Citric_FORM_EET,"Citric_FORM_EET",33396.52804120211,483.9414863113343,2129.3425397698884
Citric_RTCA_EET,"Citric_RTCA_EET",23955.10357241114,1016.2771212538064,1597.006904827409
Citric_WL_EET,"Citric_WL_EET",22890.432302526202,967.8829726226722,1064.671269884937
DKG_4HB_EET,"DKG_4HB_EET",49232.15540261202,1654.0447467280537,7491.849735180091
DKG_3HP_EET,"DKG_3HP_EET",34248.45593225184,1556.7479969205378,4281.056991531492
DKG_CBB_EET,"DKG_CBB_EET",32107.9274364861,1459.4512471130038,5351.321239414345
DKG_3HP4HB_EET,"DKG_3HP4HB_EET",29967.398940720363,1362.1544973054733,4281.056991531477
DKG_FORM_EET,"DKG_FORM_EET",38923.289392344006,729.7256235565001,3745.924867590038
DKG_RTCA_EET,"DKG_RTCA_EET",32107.9274364861,1313.5061224017045,3745.9248675900562
DKG_WL_EET,"DKG_WL_EET",31037.663188603226,1264.857747497932,3210.7927436486207
Gluconate_4HB_EET,"Gluconate_4HB_EET",44838.92144872088,1611.5468596791834,6256.593690519199
Gluconate_3HP_EET,"Gluconate_3HP_EET",35454.030912942086,1611.5468596791834,4171.062460346133
Gluconate_CBB_EET,"Gluconate_CBB_EET",33368.499682769034,1516.7499855804163,5213.828075432662
Gluconate_3HP4HB_EET,"Gluconate_3HP4HB_EET",31282.968452595967,1421.9531114816382,4171.062460346126
Gluconate_FORM_EET,"Gluconate_FORM_EET",38965.98680526183,758.37499279021,3128.296845259596
Gluconate_RTCA_EET,"Gluconate_RTCA_EET",33368.499682769034,1374.55467443226,3649.679652802857
Gluconate_WL_EET,"Gluconate_WL_EET",32325.73406768249,1327.1562373828529,3128.2968452596033
Glycine_4HB_EET,"Glycine_4HB_EET",76364.92380733968,14318.423213876173,2541.3651591728267
Glycine_3HP_EET,"Glycine_3HP_EET",64091.98962401724,11591.10450647118,2541.3651591728412
Glycine_CBB_EET,"Glycine_CBB_EET",61364.67091661224,12954.763860173705,2417.3961270180516
Glycine_FORM_EET,"Glycine_FORM_EET",60335.49404589338,10909.274829619964,1487.628385857257
Glycine_RTCA_EET,"Glycine_RTCA_EET",61364.67091661224,10909.274829619935,2231.4425787859072
Glycine_WL_EET,"Glycine_WL_EET",60001.01156290975,10227.445152768698,2169.4580627085234
Acetic_4HB_H2,"Acetic_4HB_H2",48200.89170879911,214.22618537244853,1606.6963902933057
Acetic_3HP_H2,"Acetic_3HP_H2",38560.71336703929,428.4523707448752,3213.392780586604
Acetic_CBB_H2,"Acetic_CBB_H2",35347.320586452675,642.6785561173165,4820.089170879917
Acetic_3HP4HB_H2,"Acetic_3HP4HB_H2",32133.927805866068,428.4523707448752,3213.392780586608
Acetic_FORM_H2,"Acetic_FORM_H2",35507.99022548201,321.3392780586655,2410.0445854399586
Acetic_RTCA_H2,"Acetic_RTCA_H2",27313.838634986165,107.11309268622063,803.3481951466492
Acetic_WL_H2,"Acetic_WL_H2",25707.14224469286,0.0,0.0
Citric_4HB_H2,"Citric_4HB_H2",33145.42632660661,200.88137167640525,1506.6102875730357
Citric_3HP_H2,"Citric_3HP_H2",27118.9851763145,334.8022861273348,2511.017145955044
Citric_CBB_H2,"Citric_CBB_H2",25110.17145955046,468.72320057827164,3515.4240043370664
Citric_3HP4HB_H2,"Citric_3HP4HB_H2",23101.357742786422,334.8022861273312,2511.017145955051
Citric_FORM_H2,"Citric_FORM_H2",32793.8839261729,267.8418289018664,2008.813716764038
Citric_RTCA_H2,"Citric_RTCA_H2",22096.950884404407,133.9209144509332,1004.4068583820153
Citric_WL_H2,"Citric_WL_H2",21092.544026022388,66.96045722546478,502.2034291910095
DKG_4HB_H2,"DKG_4HB_H2",42406.69661422693,403.87330108787137,3029.049758159068
DKG_3HP_H2,"DKG_3HP_H2",32309.864087030044,538.4977347838358,4038.7330108787573
DKG_CBB_H2,"DKG_CBB_H2",30290.497581590666,673.1221684797893,5048.416263598454
DKG_3HP4HB_H2,"DKG_3HP4HB_H2",28271.13107615129,538.4977347838394,4038.7330108787537
DKG_FORM_H2,"DKG_FORM_H2",38014.57446489628,471.18551793585357,3533.8913845189018
DKG_RTCA_H2,"DKG_RTCA_H2",29280.814328870976,336.56108423989645,2524.2081317992233
DKG_WL_H2,"DKG_WL_H2",28271.13107615129,269.2488673919179,2019.366505439375
