zeta,CELix_Ace,CELix_Cit,CELix_DKG,CELix_Gluc,Dollar_Ace,Dollar_Cit,Dollar_DKG,Dollar_Gluc,
1e-05,34011079.39953747,77297907.72622159,92757489.27146587,98941321.88956358,0.2834245279601656,0.6441466544549225,0.7729759853459066,0.8245077177023002
1.2648552168552958e-05,43019091.20938464,97770661.83951063,117324794.20741272,125146447.15457354,0.35849099277516505,0.8147522563071941,0.9777027075686325,1.0428828880732077
1.5998587196060572e-05,54412921.940563954,123665731.68310001,148398878.01971996,158292136.55436793,0.4534392024073016,1.0305436418347775,1.2366523702017325,1.3190958615485144
2.0235896477251556e-05,68824468.18086231,156419245.8655963,187703095.0387155,200216634.70796317,0.57353494069158,1.3034885015717737,1.5641862018861281,1.6684652820118695
2.559547922699533e-05,87052987.62585498,197847699.14967063,237417238.9796047,253245054.91157827,0.7254386617825374,1.6487242313239503,1.97846907758874,2.1103670160946555
3.237457542817647e-05,110109425.54140243,250248694.41227853,300298433.2947341,320318328.8477163,0.917574875864169,2.085397445145841,2.502476934175008,2.669308729786674
4.094915062380427e-05,139272481.3209826,316528366.63859713,379834039.96631646,405156309.2974041,1.1605993685921445,2.6377258377094215,3.1652710052513053,3.376289072268058
5.1794746792312125e-05,176159524.56322658,400362555.8255154,480435066.9906183,512464071.4566594,1.4679901660427361,3.3363412864607676,4.00360954375292,4.27051684666978
6.55128556859551e-05,222816293.6425458,506400667.36942273,607680800.8433071,648192854.2328608,1.856795019811427,4.21998868138961,5.0639864176675315,5.401585512178699
8.286427728546843e-05,281830351.4141356,640523525.9412177,768628231.129461,819870113.2047583,2.3485768674394163,5.33767469872595,6.405209638471138,6.832223614369212
0.00010481131341546853,356474590.25433064,810169523.3052976,972203427.9663568,1037016989.8307804,2.9706097029664136,6.751385688560037,8.101662826272042,8.641773681356844
0.00013257113655901095,450888745.1595446,1024747148.089875,1229696577.7078493,1311676349.5550392,3.757391180038033,8.539525409177356,10.247430491012821,10.93059252374701
0.00016768329368110083,570308981.5363878,1296156776.2190645,1555388131.462877,1659080673.5604017,4.752555835837181,10.80126326326633,12.961515915919595,13.825616976980896
0.00021209508879201905,721358290.5157307,1639450660.263026,1967340792.3156307,2098496845.136672,6.01129504235474,13.662034187169876,16.394441024603847,17.48740375957743
0.0002682695795279727,912413796.980641,2073667720.4105494,2488401264.4926586,2654294682.125502,7.603417894378776,17.280495214497233,20.736594257396675,22.119033874556447
0.000339322177189533,1154071351.0417125,2622889434.185713,3147467321.0228543,3357298475.757711,9.617222789635903,21.857324521899802,26.228789426279754,27.977375388031735
0.00042919342601287783,1459733168.9883494,3317575384.0644336,3981090460.8773193,4246496491.602473,12.164394417130612,27.646350948024146,33.175621137628966,35.38732921347089
0.0005428675439323859,1846351114.011627,4196252531.8446107,5035503038.2135315,5371203240.761099,15.386197738393092,34.9686312236207,41.96235746834483,44.75984796623447
0.0006866488450042998,2335366838.704193,5307651906.145899,6369182287.375076,6793794439.866747,19.461312476973653,44.23025562948562,53.076306755382724,56.614727205741566
0.000868511373751353,2953900929.2058625,6713411202.7406025,8056093443.28872,8593166339.507967,24.615742613351216,55.944869575798265,67.1338434909579,71.60943305702175
0.0010985411419875584,3736257000.3797407,8491493182.681237,10189791819.21748,10869111273.831976,31.135350461264494,70.76216013923757,84.91459216708503,90.57556497822401
0.0013894954943731374,4725824158.442433,10740509451.00554,12888611341.206644,13747852097.287085,39.38171045954833,89.50388740806449,107.40466488967733,114.56497588232247
0.001757510624854793,5977483340.746707,13585189410.787981,16302227292.945572,17389042445.80861,49.812161923444535,113.20945891691949,135.85135070030336,144.9081074136569
0.0022229964825261957,7560650987.209094,17183297698.202503,20619957237.842995,21994621053.69919,63.00517287170955,143.19357470843093,171.83228965011705,183.28777562679147
0.002811768697974231,9563128843.993563,21734383736.34903,26081260483.618824,27820011182.526745,79.69242159565157,181.1191399901174,217.34296798814077,231.83249918735015
0.0035564803062231283,12095973407.784613,27490848654.05596,32989018384.867146,35188286277.19161,100.79937519909151,229.08948908884457,274.9073869066134,293.2345460337209
0.004498432668969444,15299655067.779299,34771943335.862076,41726332003.03448,44508087469.903435,127.49661557632524,289.76503540073946,347.7180424808872,370.89924531294633
0.005689866029018299,19351848528.567226,43981473928.56193,52777768714.27429,56296286628.559235,161.2647593431093,366.51081668888514,439.812980026662,469.1338453617727
0.0071968567300115215,24477286567.15174,55630196743.52673,66756236092.232056,71206651831.71419,203.97657215004563,463.58311852283134,556.2997422273975,593.3863917092239
0.009102981779915217,30960223608.92393,70364144565.73627,84436973478.8835,90066105044.14238,258.00083140024583,586.36552590965,703.6386310915799,750.5478731643517
0.011513953993264481,39160200346.75397,89000455333.53183,106800546400.23816,113920582826.92068,326.33369754960484,741.6674944309209,890.0009933171048,949.3343928715782
0.014563484775012445,49531983701.69032,112572690231.11449,135087228277.33733,144093043495.82645,412.764879781296,938.1019995029465,1125.7223994035353,1200.7705593637706
0.018420699693267165,62650787986.27449,142388154514.26035,170865785417.11234,182256837778.25314,522.0878115260213,1186.5632080136859,1423.8758496164223,1518.800906257517
0.023299518105153717,79244176024.53438,180100400055.7601,216120480066.91205,230528512071.3728,660.3654920652524,1500.8306637846658,1800.9967965415983,1921.0632496443711
0.029470517025518096,100232409450.03166,227800930568.25397,273361116681.90466,291585191127.3649,835.266737669949,1898.333494704431,2278.0001936453164,2429.86687322167
0.037275937203149416,126779485990.84872,288135195433.7474,345762234520.4967,368813050155.1964,1056.4914906075398,2401.117024108047,2881.3404289296554,3073.4297908582985
